Name,Textbox3
Indiana Dunes NP,Bookmark this report: https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Traffic%20Counts

GroupDescription,Year,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC
TRAFFIC COUNT AT TREMONT LOT,2020,725,729,805,920,"1,257","2,070","2,177","2,158",,,,
TRAFFIC COUNT AT TREMONT LOT,2019,"1,382","1,251","1,163",983,"1,314","2,046","1,734","2,047","2,112",855,776,734
TRAFFIC COUNT AT TREMONT LOT,2018,"1,444","1,127","1,301","1,123","1,288","1,501","2,351","1,479","1,674","1,550",670,383
TRAFFIC COUNT AT TREMONT LOT,2017,535,647,645,718,"1,087","1,762","1,983","3,802","2,760",711,865,500
TRAFFIC COUNT AT TREMONT LOT,2016,0,0,0,295,"1,272","1,576","2,002",606,"1,396","1,029",827,539
TRAFFIC COUNT AT TREMONT LOT,2015,0,0,0,552,"1,810","1,425","2,001","2,019","1,539","1,056",446,0
TRAFFIC COUNT AT TREMONT LOT,2014,0,0,0,603,"1,205","1,303","1,695","1,751","1,386","1,101",529,0
TRAFFIC COUNT AT TREMONT LOT,2013,0,0,0,467,"1,019","1,277","1,918","1,411","1,264",394,356,0
TRAFFIC COUNT AT TREMONT LOT,2012,0,0,0,416,"1,203","1,454","1,675","1,553","1,224","2,242",316,0
TRAFFIC COUNT AT TREMONT LOT,2011,0,0,0,341,"1,145","1,505","2,010","1,627","1,212","1,212",367,0
TRAFFIC COUNT AT TREMONT LOT,2010,0,0,0,780,"2,587","2,198","2,310","1,933","1,456","1,256",448,0
TRAFFIC COUNT AT TREMONT LOT,2009,0,0,0,529,"2,818","1,885","2,334","2,127","1,516","2,663","2,126",0
TRAFFIC COUNT AT TREMONT LOT,2008,0,0,0,"1,545","2,341","2,483","2,393","1,767","2,093","2,385","1,479",0
TRAFFIC COUNT AT TREMONT LOT,2007,0,0,0,"1,193","2,870","2,391","4,125","1,954","7,561",0,"2,099",0
TRAFFIC COUNT AT TREMONT LOT,2006,0,0,0,513,"1,228","1,488","1,849","1,616","1,216",854,265,0
TRAFFIC COUNT AT TREMONT LOT,2005,0,0,0,523,"2,306","1,719","2,175","1,703","1,414","1,199",444,0
TRAFFIC COUNT AT TREMONT LOT,2004,0,0,0,453,"1,119","1,549","2,141","1,732","1,358",960,0,0
TRAFFIC COUNT AT TREMONT LOT,2003,0,0,0,453,"1,167","1,566","1,121","1,366","1,150",924,"1,265",0
TRAFFIC COUNT AT TREMONT LOT,2002,0,0,0,851,"1,216","1,725","2,008","1,544","1,345",989,375,0
TRAFFIC COUNT AT TREMONT LOT,2001,0,0,0,889,"1,136","1,509","2,001","1,633","1,439",733,375,0
TRAFFIC COUNT AT TREMONT LOT,2000,0,0,0,821,"1,200","1,470","2,102","1,790","1,374","1,080",398,0
TRAFFIC COUNT AT TREMONT LOT,1999,0,0,0,988,"1,633","1,586","2,247","1,890","1,595","1,063",405,0
TRAFFIC COUNT AT TREMONT LOT,1998,0,0,369,"12,736","5,934","1,907","2,185","1,604","1,682","1,246",501,0
TRAFFIC COUNT AT TREMONT LOT,1997,0,0,70,848,153,"1,576",825,999,"3,427","1,852",325,0
TRAFFIC COUNT AT TREMONT LOT,1996,0,0,0,737,"1,144","1,463","1,835","1,914","1,246","1,065",305,0
TRAFFIC COUNT AT TREMONT LOT,1995,0,0,0,749,"1,295","1,565","1,874","1,772","1,383",906,365,0
TRAFFIC COUNT AT TREMONT LOT,1994,10,57,504,"1,162","1,550","1,728","2,069","1,896","1,466","1,239",0,0
TRAFFIC COUNT AT TREMONT LOT,1993,152,221,497,805,"1,271","1,538","2,120","1,778","1,308","1,082",591,333
TRAFFIC COUNT AT WEST BEACH,2020,"1,435","1,951","3,348",396,"11,926","20,407","19,429","16,787",,,,
TRAFFIC COUNT AT WEST BEACH,2019,992,809,"6,904","2,971","4,938","10,226","18,166","9,262","7,126","2,261","1,609","1,821"
TRAFFIC COUNT AT WEST BEACH,2018,"1,108",919,"3,089","3,442","7,478","9,876","14,533","6,279","5,195","2,918","1,117",973
TRAFFIC COUNT AT WEST BEACH,2017,"1,178","2,326","2,326","2,857","5,571","9,592","14,926","23,267","20,639","1,496","1,612","1,100"
TRAFFIC COUNT AT WEST BEACH,2016,"1,217","1,705","2,367","3,647","6,844","9,734","12,653","8,282","6,315","2,373","1,433",891
TRAFFIC COUNT AT WEST BEACH,2015,967,650,"2,112","2,593","5,460","6,238","14,972","10,529","6,062","3,123","1,937","1,830"
TRAFFIC COUNT AT WEST BEACH,2014,469,475,"1,481","2,709","5,245","6,217","9,001","7,400","3,676","2,564","1,123",696
TRAFFIC COUNT AT WEST BEACH,2013,831,920,"1,602","3,067","5,023","6,389","12,238","6,573","4,298",897,"1,286",753
TRAFFIC COUNT AT WEST BEACH,2012,"1,224","1,343","3,994","2,575","8,861","11,837","14,611","7,744","4,236","2,515","1,550","2,536"
TRAFFIC COUNT AT WEST BEACH,2011,"1,005",925,"1,745","2,690","6,093","9,543","16,406","8,161","3,690","3,690","1,460","1,083"
TRAFFIC COUNT AT WEST BEACH,2010,772,900,"2,326","3,764","9,472","8,893","18,194","11,746","3,993","2,916","1,566",800
TRAFFIC COUNT AT WEST BEACH,2009,763,"1,201","2,254","2,977","8,859","9,658","13,166","11,500","4,373","2,203","1,947",832
TRAFFIC COUNT AT WEST BEACH,2008,"1,051",872,"1,622","2,854","3,990","8,280","15,405","10,919","3,753","2,785","1,396",729
TRAFFIC COUNT AT WEST BEACH,2007,"1,097",609,"2,599","3,556","6,018","6,325","12,263","6,532","4,706","2,851","1,427",811
TRAFFIC COUNT AT WEST BEACH,2006,"1,232","1,309","2,052","3,112","4,887","6,325","11,338","5,420","2,967","2,119","1,588",979
TRAFFIC COUNT AT WEST BEACH,2005,978,"1,263","1,247","3,208","4,341","10,325","13,074","6,126","3,501","2,750","1,509",941
TRAFFIC COUNT AT WEST BEACH,2004,792,"1,392","1,880","3,113","4,007","6,979","10,491","6,212","11,420","2,798","1,486","1,110"
TRAFFIC COUNT AT WEST BEACH,2003,"1,012","1,099","2,412","3,518","3,769","18,364","11,507","8,492","2,936","2,857","4,395","1,245"
TRAFFIC COUNT AT WEST BEACH,2002,"1,882","1,591","1,923","6,435","5,604","24,357","15,973","34,282","4,924","9,305","2,068","1,056"
TRAFFIC COUNT AT WEST BEACH,2001,"1,042","1,177","2,248","3,205","5,734","30,303","22,474","11,089","5,281","2,059","2,068","1,134"
TRAFFIC COUNT AT WEST BEACH,2000,"1,156","2,513","2,772","1,615","21,410","28,401","18,520","10,213","5,229","3,415",839,592
TRAFFIC COUNT AT WEST BEACH,1999,"1,014","1,575","2,566","3,273","21,059","19,375","16,572","10,853","2,779","1,625","2,175","1,171"
TRAFFIC COUNT AT WEST BEACH,1998,"1,441","2,348","2,656","7,056","11,454","14,129","19,945","8,230","5,480","3,483","2,167","1,284"
TRAFFIC COUNT AT WEST BEACH,1997,"1,447","1,469","2,978","2,001","8,383","13,216","16,009","4,954","4,113","1,270","1,696","1,150"
TRAFFIC COUNT AT WEST BEACH,1996,"1,683","1,892","2,421","3,549","5,318","11,498","14,432","13,812","5,333","3,811","1,474","1,168"
TRAFFIC COUNT AT WEST BEACH,1995,"1,751","1,892","3,532","3,587","7,953","19,532","20,907","13,496","5,705","3,620","1,524",534
TRAFFIC COUNT AT WEST BEACH,1994,"1,225","1,733","2,982","5,184","10,789","15,539","13,248","10,242","5,246","4,179","2,054","1,808"
TRAFFIC COUNT AT WEST BEACH,1993,"1,815","1,655","2,228","3,457","7,190","15,487","19,396","13,057","3,659","3,432","1,636","1,282"

